Date,^MXX,BIMBOA.mx,ELEKTRA.MX,GMEXICOB.MX,WALMEX.MX
2019-08-19,39556.3203125,33.72932052612305,1373.018798828125,39.06848907470703,55.39168930053711
2019-08-20,39700.05078125,33.18720626831055,1371.9923095703125,40.36948776245117,55.775875091552734
2019-08-21,40076.0390625,32.6648063659668,1362.963623046875,41.85358428955078,56.63290786743164
2019-08-22,40144.23828125,32.88165283203125,1397.5931396484375,41.429561614990234,55.58871078491211
2019-08-23,39862.0703125,32.50709915161133,1395.8790283203125,41.275367736816406,55.26362991333008
2019-08-26,40081.71875,32.3592529296875,1385.305908203125,41.381370544433594,54.56045150756836
2019-08-27,40648.96875,32.79294204711914,1394.3543701171875,42.47035598754883,54.936805725097656
2019-08-28,40941.9609375,33.24634552001953,1394.7530517578125,43.95446014404297,55.105167388916016
2019-08-29,41831.30078125,34.1038703918457,1389.6009521484375,44.19538497924805,55.76872634887695
2019-08-30,42622.5,34.56713104248047,1382.9342041015625,44.4844970703125,56.184688568115234
2019-09-02,42108.23046875,34.68540954589844,1394.892578125,43.79063034057617,55.451805114746094
2019-09-03,41826.55078125,33.7096061706543,1395.321044921875,43.65570831298828,55.75882339477539
2019-09-04,42324.46875,36.025909423828125,1389.2620849609375,43.7809944152832,57.01661682128906
2019-09-05,42731.48046875,36.50888442993164,1395.1217041015625,44.00264358520508,58.37344741821289
2019-09-06,42707.66015625,36.74544143676758,1390.77685546875,43.356964111328125,57.60094451904297
2019-09-09,42662.46875,36.3807487487793,1380.602294921875,42.69200897216797,57.4622917175293
2019-09-10,42588.1015625,36.76515579223633,1375.9783935546875,43.356964111328125,56.00642013549805
2019-09-11,42749.171875,36.21318817138672,1391.1356201171875,43.95446014404297,56.26392364501953
2019-09-12,42670.41015625,35.631649017333984,1400.3236083984375,44.78324508666992,57.779212951660156
2019-09-13,42841.4609375,36.203330993652344,1388.445068359375,43.99300765991211,57.11565399169922
2019-09-17,43448.94140625,35.71049880981445,1381.4693603515625,45.592750549316406,56.184688568115234
2019-09-18,43070.33984375,35.33594512939453,1389.810302734375,44.8603401184082,54.966514587402344
2019-09-19,43017.4609375,35.552791595458984,1394.6434326171875,44.10865020751953,54.65949249267578
2019-09-20,43559.44921875,36.538455963134766,1458.5208740234375,44.33993911743164,54.481224060058594
2019-09-23,43507.94921875,37.3565559387207,1424.6688232421875,45.44819641113281,54.629783630371094
2019-09-24,43099.328125,36.15404510498047,1411.9031982421875,44.523040771484375,54.65949249267578
2019-09-25,43014.078125,35.661216735839844,1380.8812255859375,45.506019592285156,55.16459274291992
2019-09-26,42984.75,35.552791595458984,1390.497802734375,44.57122802734375,56.392669677734375
2019-09-27,42857.578125,35.5330810546875,1393.4874267578125,44.80251693725586,57.78911590576172
2019-09-30,43011.26953125,35.473941802978516,1394.882568359375,44.4652214050293,57.917869567871094
2019-10-01,42937.16015625,35.72035598754883,1388.63427734375,44.20501708984375,57.917869567871094
2019-10-02,42222.8984375,34.97125244140625,1399.05810546875,41.554840087890625,56.84825134277344
2019-10-03,42443.30859375,34.77412033081055,1389.89990234375,41.44883346557617,57.630653381347656
2019-10-04,43416.8984375,35.26694869995117,1395.0020751953125,43.62679672241211,58.3536376953125
2019-10-07,42952.2890625,34.478424072265625,1396.6763916015625,43.21240997314453,57.323638916015625
2019-10-08,42535.140625,34.22215270996094,1386.1728515625,42.34507369995117,55.085357666015625
2019-10-09,42501.921875,34.527706146240234,1392.321533203125,42.402896881103516,54.81795120239258
2019-10-10,42929.76171875,34.88254165649414,1388.913330078125,44.14720153808594,54.837764739990234
2019-10-11,43214.6015625,35.12895965576172,1394.882568359375,45.245819091796875,54.6099739074707
2019-10-14,43299.53125,34.33057403564453,1391.2950439453125,45.024169921875,55.33295440673828
2019-10-15,43244.62890625,34.71498107910156,1395.3907470703125,45.39037322998047,55.441898345947266
2019-10-16,43538.48828125,34.419281005859375,1388.225830078125,46.16133499145508,56.02622604370117
2019-10-17,43479.98046875,34.57699203491211,1381.5390625,45.52529525756836,56.36296081542969
2019-10-18,43178.62890625,33.571617126464844,1380.4827880859375,45.84331512451172,56.016326904296875
2019-10-21,43405.4296875,33.71946334838867,1382.067138671875,47.15394973754883,56.16488265991211
2019-10-22,43363.5390625,33.27591323852539,1388.714111328125,46.35407638549805,56.125267028808594
2019-10-23,43546.48046875,33.12806701660156,1383.27294921875,46.74919128417969,56.580848693847656
2019-10-24,43776.6015625,33.43362045288086,1383.3228759765625,46.739559173583984,58.1357536315918
2019-10-25,43389.16015625,35.37537384033203,1383.0238037109375,48.04055404663086,57.72969436645508
2019-10-28,43765.48828125,35.5330810546875,1394.613525390625,48.32966613769531,57.87825012207031
2019-10-29,43851.05859375,36.4201774597168,1394.493896484375,49.47647476196289,58.066429138183594
2019-10-30,43741.62109375,36.430030822753906,1389.2919921875,49.39937210083008,58.016910552978516
2019-10-31,43337.28125,35.2275276184082,1393.20849609375,48.830787658691406,57.175079345703125
2019-11-01,43814.55078125,35.887916564941406,1394.7430419921875,49.129539489746094,58.47248458862305
2019-11-04,43815.76171875,36.016056060791016,1397.174560546875,50.63291549682617,56.838348388671875
2019-11-05,43611.83984375,36.36103439331055,1392.5904541015625,50.922027587890625,55.89747619628906
2019-11-06,43818.51171875,35.67107009887695,1396.347412109375,50.73892593383789,56.90767288208008
2019-11-07,44119.8984375,36.19347381591797,1390.119140625,51.230411529541016,56.02622604370117
2019-11-08,43702.23046875,35.35565948486328,1389.02294921875,50.90275192260742,55.649879455566406
2019-11-11,43595.6015625,36.016056060791016,1378.78857421875,50.67146301269531,54.42180252075195
2019-11-12,43100.76953125,34.69527053833008,1368.6041259765625,50.700374603271484,53.59977722167969
2019-11-13,43098.66015625,34.60655975341797,1367.57763671875,50.61363983154297,53.6393928527832
2019-11-14,43188.69140625,34.458709716796875,1368.84326171875,50.478721618652344,54.66939926147461
2019-11-15,43392.359375,34.67555618286133,1360.960693359375,51.1436767578125,54.144493103027344
2019-11-19,43602.25,34.12358474731445,1358.4693603515625,51.586978912353516,54.40199279785156
2019-11-20,43604.69921875,33.896881103515625,1369.411376953125,50.94129943847656,54.015743255615234
2019-11-21,43255.4296875,33.68989562988281,1374.463623046875,50.199249267578125,53.13429641723633
2019-11-22,43521.859375,33.5617561340332,1365.62451171875,50.40162658691406,54.50102996826172
2019-11-25,43535.109375,33.68003463745117,1362.8939208984375,50.470130920410156,54.72990036010742
2019-11-26,42852.359375,32.95064926147461,1381.2001953125,50.979042053222656,53.406429290771484
2019-11-27,43036.16015625,32.88165283203125,1378.5693359375,50.54842758178711,53.983585357666016
2019-11-28,43100.12109375,33.0984992980957,1372.4705810546875,50.72459030151367,54.02338790893555
2019-11-29,42820.1796875,33.31534194946289,1363.083251953125,49.99058532714844,54.21245574951172
2019-12-02,42544.140625,33.3646240234375,1376.7855224609375,51.09648132324219,53.92387771606445
2019-12-03,42294.51953125,33.23649215698242,1387.6976318359375,49.69697952270508,54.083091735839844
2019-12-04,42191.921875,33.23649215698242,1389.8402099609375,48.47364044189453,53.63530349731445
2019-12-05,42216.03125,32.802799224853516,1377.194091796875,49.559967041015625,53.585548400878906
2019-12-06,41938.69140625,32.56624221801758,1376.49658203125,48.81617736816406,53.296974182128906
2019-12-09,41951.58984375,32.45781707763672,1371.852783203125,48.395347595214844,53.17756271362305
2019-12-10,42633.4296875,32.783084869384766,1394.932373046875,49.28593826293945,54.4711799621582
2019-12-11,43195.19140625,33.818031311035156,1386.113037109375,50.24503707885742,54.86921310424805
2019-12-13,44254.4296875,33.26605987548828,1382.2664794921875,52.92660140991211,55.34685516357422
2019-12-16,44356.21875,33.33505630493164,1395.2113037109375,53.60188293457031,53.953731536865234
2019-12-17,44401.16015625,33.29562759399414,1393.7464599609375,53.60188293457031,55.91405487060547
2019-12-18,45106.2890625,33.69974899291992,1390.0294189453125,55.85282897949219,56.610618591308594
2019-12-19,44649.4296875,34.015159606933594,1396.4072265625,55.24605178833008,55.237396240234375
2019-12-20,44505.640625,34.350284576416016,1396.437255859375,54.74692916870117,56.69022750854492
2019-12-23,44276.8515625,33.6406135559082,1385.1962890625,53.14190673828125,55.078182220458984
2019-12-24,44157.96875,33.325199127197266,1386.2027587890625,52.261104583740234,55.088134765625
2019-12-26,44300.171875,33.25620651245117,1388.75390625,53.05382537841797,55.0483283996582
2019-12-27,44261.51171875,34.37985610961914,1380.1240234375,52.63299560546875,55.366756439208984
2019-12-30,43657.48046875,34.37985610961914,1385.525146484375,50.78330612182617,53.9139289855957
2019-12-31,43541.01953125,34.37985610961914,1385.525146484375,50.78330612182617,53.9139289855957
2020-01-02,44437.23046875,34.85297393798828,1382.6650390625,52.818946838378906,54.84931182861328
2020-01-03,44624.8515625,34.862831115722656,1378.9580078125,52.946170806884766,54.42142105102539
2020-01-06,44495.30078125,35.01560974121094,1388.3154296875,51.698368072509766,55.0035514831543
2020-01-07,44157.80859375,34.54741668701172,1395.6697998046875,51.8109130859375,54.709999084472656
2020-01-08,44470.91015625,34.51784896850586,1392.81982421875,53.200626373291016,55.4364128112793
2020-01-09,44572.171875,35.31623840332031,1385.1663818359375,53.14190673828125,55.29710006713867
2020-01-10,44660.328125,35.17824172973633,1383.3028564453125,54.247806549072266,55.8941535949707
2020-01-13,44847.46875,35.27680969238281,1382.02734375,55.70602798461914,56.351898193359375
2020-01-14,44773.23828125,35.069820404052734,1392.91943359375,55.62773513793945,56.401649475097656
2020-01-15,44453.328125,34.478424072265625,1389.8599853515625,53.7976188659668,56.192684173583984
2020-01-16,45303.078125,34.7938346862793,1394.892578125,55.51029586791992,57.068359375
2020-01-17,45817.76171875,35.17824172973633,1394.9423828125,57.44806671142578,57.83457946777344
2020-01-20,45902.6796875,35.523223876953125,1394.7032470703125,56.782569885253906,57.93408966064453
2020-01-21,45637.3203125,35.30637741088867,1392.04248046875,55.999629974365234,57.87438201904297
2020-01-22,45604.44140625,34.31086349487305,1394.2049560546875,55.72560119628906,56.33199691772461
2020-01-23,45476.4296875,34.034873962402344,1389.232177734375,52.730865478515625,56.84944152832031
2020-01-24,45141.62109375,33.01964569091797,1398.0316162109375,51.56624221801758,56.56086349487305
2020-01-27,44134.390625,32.25575637817383,1392.4510498046875,50.12759780883789,54.62044143676758
2020-01-28,44717.94140625,33.38433837890625,1389.2620849609375,50.8420295715332,55.665283203125
2020-01-29,45132.6015625,33.394195556640625,1388.1658935546875,52.11429977416992,55.72499084472656
2020-01-30,44862.76171875,33.5617561340332,1397.134765625,50.705013275146484,55.85435485839844
2020-01-31,44108.30859375,33.32027053833008,1377.9515380859375,49.1440315246582,54.948822021484375
2020-02-04,45047.0703125,33.79338836669922,1375.360595703125,52.92660140991211,56.346920013427734
2020-02-05,44782.859375,33.492759704589844,1371.4541015625,52.192596435546875,55.844398498535156
2020-02-06,44493.1484375,32.65494918823242,1359.2666015625,51.282432556152344,54.93886947631836
2020-02-07,44399.328125,32.694374084472656,1386.1629638671875,50.734375,55.72499084472656
2020-02-10,44290.53125,32.50217056274414,1398.200927734375,50.96436309814453,55.95883560180664
2020-02-11,45027.41015625,33.3646240234375,1397.6329345703125,51.39008331298828,55.98371124267578
2020-02-12,45338.37109375,33.591331481933594,1387.817138671875,50.29397201538086,55.97376251220703
2020-02-13,45005.12109375,33.25620651245117,1383.7911376953125,50.39183807373047,56.98875427246094
2020-02-14,44999.6796875,32.45781707763672,1387.9566650390625,51.0181884765625,57.894283294677734
2020-02-17,45016.9609375,32.42824935913086,1386.5416259765625,51.19435119628906,58.03359603881836
2020-02-18,44974.109375,31.955129623413086,1389.21240234375,51.27264404296875,58.03359603881836
2020-02-19,44901.5,31.2750244140625,1396.2279052734375,50.06887435913086,55.85435485839844
2020-02-20,44774.5390625,30.456926345825195,1379.9744873046875,49.22721862792969,57.36688995361328
2020-02-21,44802.5390625,31.65943145751953,1371.9722900390625,48.87489318847656,58.54109573364258
2020-02-24,43818.0703125,31.846708297729492,1372.3809814453125,48.072383880615234,56.56086349487305
2020-02-25,43045.6796875,30.949756622314453,1368.3349609375,46.59458923339844,56.192684173583984
2020-02-26,42737.28125,31.077892303466797,1380.2933349609375,44.75468444824219,55.794647216796875
2020-02-27,41607.421875,29.697965621948242,1362.0169677734375,43.85430908203125,55.068233489990234
2020-02-28,41324.30859375,29.2642765045166,1322.972900390625,45.42996597290039,54.92892074584961
2020-03-02,42167.23828125,30.39778709411621,1311.263671875,46.300987243652344,57.237525939941406
2020-03-03,42472.25,30.713197708129883,1308.812255859375,48.326839447021484,57.645511627197266
2020-03-04,43404.76171875,31.560867309570312,1314.0340576171875,48.50300216674805,58.371925354003906
2020-03-05,42344.859375,30.496353149414062,1315.778076171875,47.915794372558594,57.18777084350586
2020-03-06,41388.78125,29.471263885498047,1313.03759765625,47.07413864135742,57.21762466430664
2020-03-09,38730.55859375,26.563566207885742,1321.7471923828125,43.02243423461914,55.545875549316406
2020-03-10,39565.44140625,27.706932067871094,1310.6358642578125,44.53937530517578,58.570945739746094
2020-03-11,38678.55078125,27.549226760864258,1300.12255859375,44.03046798706055,58.92918014526367
2020-03-12,36636.69921875,27.667505264282227,1287.855224609375,43.120304107666016,55.32695388793945
2020-03-13,38085.05078125,29.0671443939209,1336.3165283203125,42.27864456176758,56.07326889038086
2020-03-17,36862.83984375,31.008895874023438,1398.33056640625,41.192317962646484,53.6452522277832
2020-03-18,35532.73828125,30.58506202697754,1395.978759765625,40.01791000366211,54.61049270629883
2020-03-19,35143.62890625,31.15674591064453,1398.5098876953125,41.51527786254883,53.157657623291016
2020-03-20,34269.51171875,29.964094161987305,1392.8695068359375,39.166465759277344,50.84905242919922
2020-03-23,32964.21875,29.12628173828125,1398.878662109375,36.709999084472656,51.276939392089844
2020-03-24,34371.53125,31.531295776367188,1379.7552490234375,39.650001525878906,53.20741653442383
2020-03-25,35536.69921875,33.906742095947266,1371.0157470703125,43.29999923706055,54.48112869262695
2020-03-26,35706.5703125,35.27680969238281,1367.6474609375,44.290000915527344,53.53579330444336
2020-03-27,33799.48828125,31.117319107055664,1367.836669921875,40.650001525878906,53.0880012512207
2020-03-30,34199.96875,33.78845977783203,1351.8126220703125,40.7400016784668,54.909019470214844
2020-03-31,34554.53125,33.985591888427734,1399.15771484375,43.7400016784668,55.476219177246094
2020-04-01,33691.87890625,32.280399322509766,1393.4674072265625,40.970001220703125,55.82449722290039
2020-04-02,33590.62109375,32.74365997314453,1381.2501220703125,40.22999954223633,55.16773986816406
2020-04-03,33075.41015625,31.05817985534668,1388.800048828125,41.290000915527344,54.650291442871094
2020-04-06,34381.55859375,31.215885162353516,1384.0699462890625,43.06999969482422,54.93886947631836
2020-04-07,34526.30859375,32.250831604003906,1380.8299560546875,43.27000045776367,55.30705642700195
2020-04-08,34567.78125,32.98021697998047,1382.8299560546875,42.400001525878906,56.15287780761719
2020-04-13,34613.671875,31.826995849609375,1395.75,44.66999816894531,57.12806701660156
2020-04-14,34746.390625,33.16749572753906,1401.6600341796875,46.220001220703125,55.56577682495117
2020-04-15,33855.23828125,32.04383850097656,1402.5999755859375,43.9900016784668,54.18260192871094
2020-04-16,33759.75,31.767854690551758,1407.9000244140625,44.0,54.86921310424805
2020-04-17,34743.1015625,32.990074157714844,1391.6300048828125,44.65999984741211,57.645511627197266
2020-04-20,34477.05859375,31.462299346923828,1404.9599609375,44.9900016784668,57.088260650634766
2020-04-21,33892.28125,31.91570472717285,1400.3499755859375,44.790000915527344,55.61552810668945
2020-04-22,34223.8515625,32.280399322509766,1385.27001953125,45.54999923706055,56.2225341796875
2020-04-23,34240.6015625,31.452444076538086,1402.9100341796875,47.88999938964844,55.1478385925293
2020-04-24,34586.8203125,32.1621208190918,1395.1500244140625,47.220001220703125,56.759883880615234
2020-04-27,34968.08984375,32.67466354370117,1392.6199951171875,48.68000030517578,57.15791702270508
2020-04-28,35830.80859375,35.956912994384766,1394.199951171875,49.9900016784668,59.775001525878906
2020-04-29,36870.08984375,34.409427642822266,1390.6400146484375,51.93000030517578,59.80485534667969
2020-04-30,36470.109375,35.07967758178711,1385.0699462890625,51.400001525878906,57.68531799316406
2020-05-04,36370.4296875,35.58236312866211,1376.4100341796875,50.959999084472656,57.34698486328125
2020-05-05,36616.05859375,35.16838455200195,1371.8599853515625,51.040000915527344,56.69022750854492
2020-05-06,36986.19921875,34.4488525390625,1371.4300537109375,51.9900016784668,58.12315368652344
2020-05-07,36792.41015625,34.369998931884766,1399.0699462890625,52.0,58.03359603881836
2020-05-08,37623.6796875,34.5,1388.31005859375,52.90999984741211,58.30227279663086
2020-05-11,37631.890625,36.33000183105469,1406.1500244140625,52.18000030517578,57.645511627197266
2020-05-12,37462.890625,37.11000061035156,1392.199951171875,51.779998779296875,58.083351135253906
2020-05-13,36394.58984375,36.61000061035156,1384.1199951171875,48.970001220703125,57.18777084350586
2020-05-14,36094.140625,35.66999816894531,1383.5400390625,48.52000045776367,56.44145584106445
2020-05-15,35691.390625,35.599998474121094,1384.5899658203125,48.380001068115234,55.75484085083008
2020-05-18,37112.4609375,37.0,1402.8199462890625,50.400001525878906,58.19281005859375
2020-05-19,35862.0390625,35.9900016784668,1380.06005859375,49.72999954223633,56.14292526245117
2020-05-20,36026.98046875,35.880001068115234,1372.0999755859375,50.650001525878906,56.05337142944336
2020-05-21,35560.76171875,35.689998626708984,1373.8299560546875,50.68000030517578,55.56577682495117
2020-05-22,35784.421875,35.540000915527344,1366.3599853515625,50.5099983215332,55.53592300415039
2020-05-25,35832.76953125,35.2599983215332,1365.97998046875,49.790000915527344,55.40656280517578
2020-05-26,36206.859375,35.83000183105469,1365.5799560546875,49.0,55.8941535949707
2020-05-27,36889.9609375,36.029998779296875,1355.510009765625,49.5,56.351898193359375
2020-05-28,36508.140625,35.130001068115234,1333.2099609375,49.130001068115234,55.58567810058594
2020-05-29,36122.73046875,34.66999816894531,1319.969970703125,47.47999954223633,55.078182220458984
2020-06-01,36980.8515625,36.38999938964844,1307.18994140625,49.84000015258789,56.192684173583984
2020-06-02,37460.44140625,37.040000915527344,1307.68994140625,51.209999084472656,55.088134765625
2020-06-03,38290.76953125,36.560001373291016,1290.8199462890625,50.790000915527344,54.73984909057617
2020-06-04,37872.890625,35.86000061035156,1273.27001953125,50.529998779296875,54.67019271850586
2020-06-05,38948.078125,35.27000045776367,1298.780029296875,52.689998626708984,55.088134765625
2020-06-08,39954.01171875,36.2599983215332,1291.8900146484375,53.470001220703125,57.01860427856445
2020-06-09,39185.66015625,35.560001373291016,1289.3699951171875,52.869998931884766,56.511112213134766
2020-06-10,38266.19140625,35.33000183105469,1280.8499755859375,52.83000183105469,55.685184478759766
2020-06-11,36827.359375,34.5099983215332,1272.030029296875,52.13999938964844,54.77965545654297
2020-06-12,37679.23828125,35.09000015258789,1271.1199951171875,53.209999084472656,54.12289810180664
2020-06-15,37416.73828125,35.15999984741211,1264.3900146484375,50.529998779296875,55.01847839355469
2020-06-16,37894.05078125,35.650001525878906,1265.449951171875,52.189998626708984,54.51097869873047
2020-06-17,37897.23828125,37.540000915527344,1268.260009765625,51.439998626708984,54.958770751953125
2020-06-18,37632.890625,37.02000045776367,1265.3800048828125,50.2400016784668,54.31196594238281
2020-06-19,38404.62890625,37.83000183105469,1271.6099853515625,53.22999954223633,54.709999084472656
2020-06-22,38123.55859375,38.52000045776367,1269.8299560546875,52.7400016784668,54.630001068115234
2020-06-23,38217.6796875,39.47999954223633,1262.030029296875,52.900001525878906,54.90999984741211
2020-06-24,37908.37890625,38.9900016784668,1261.9100341796875,52.61000061035156,55.47999954223633
2020-06-25,37734.51953125,39.2400016784668,1278.1199951171875,52.56999969482422,55.060001373291016
2020-06-26,37431.94921875,39.470001220703125,1262.6400146484375,52.45000076293945,55.02000045776367
2020-06-29,37769.19140625,38.970001220703125,1263.989990234375,52.83000183105469,55.52000045776367
2020-06-30,37716.4296875,38.470001220703125,1260.3399658203125,53.43000030517578,55.150001525878906
2020-07-01,37619.76953125,38.9900016784668,1260.030029296875,53.150001525878906,55.779998779296875
2020-07-02,37894.078125,39.0,1260.25,54.630001068115234,56.93000030517578
2020-07-03,37950.0,38.84000015258789,1262.9100341796875,54.15999984741211,56.560001373291016
2020-07-06,37884.76171875,39.119998931884766,1267.43994140625,54.689998626708984,54.959999084472656
2020-07-07,37837.390625,39.52000045776367,1278.43994140625,55.060001373291016,55.810001373291016
2020-07-08,37483.87890625,38.439998626708984,1260.3900146484375,55.40999984741211,55.16999816894531
2020-07-09,36795.94921875,37.369998931884766,1259.8399658203125,55.56999969482422,55.02000045776367
2020-07-10,36465.4609375,37.5099983215332,1237.2900390625,54.65999984741211,54.880001068115234
2020-07-13,36389.390625,37.0,1212.719970703125,57.119998931884766,53.88999938964844
2020-07-14,36190.91015625,36.189998626708984,1199.4200439453125,55.880001068115234,54.380001068115234
2020-07-15,36590.26171875,35.79999923706055,1200.280029296875,55.900001525878906,54.599998474121094
2020-07-16,36465.671875,35.81999969482422,1201.8399658203125,55.09000015258789,56.029998779296875
2020-07-17,36327.83984375,36.36000061035156,1195.6700439453125,54.540000915527344,56.43000030517578
2020-07-20,36323.69140625,36.220001220703125,1192.8800048828125,54.7400016784668,56.08000183105469
2020-07-21,36881.671875,36.77000045776367,1198.800048828125,54.31999969482422,56.5
2020-07-22,37447.1015625,37.369998931884766,1200.5699462890625,57.08000183105469,56.36000061035156
2020-07-23,37433.30078125,37.779998779296875,1202.1500244140625,58.02000045776367,55.619998931884766
2020-07-24,37357.4609375,38.939998626708984,1201.1099853515625,58.97999954223633,56.4900016784668
2020-07-27,37742.140625,39.209999084472656,1200.260009765625,59.470001220703125,56.31999969482422
2020-07-28,37771.2109375,44.72999954223633,1198.969970703125,61.47999954223633,54.65999984741211
2020-07-29,37720.83984375,42.130001068115234,1194.97998046875,59.75,54.400001525878906
2020-07-30,37136.78125,40.93000030517578,1193.3699951171875,56.720001220703125,52.810001373291016
2020-07-31,37019.6796875,40.09000015258789,1191.780029296875,56.209999084472656,52.22999954223633
2020-08-03,37546.71875,41.290000915527344,1194.06005859375,57.0099983215332,53.90999984741211
2020-08-04,37466.94921875,41.130001068115234,1192.9300537109375,57.97999954223633,54.43000030517578
2020-08-05,37901.9609375,41.72999954223633,1192.2099609375,61.619998931884766,54.970001220703125
2020-08-06,37998.33984375,40.709999084472656,1191.260009765625,61.779998779296875,54.029998779296875
2020-08-07,38005.0,40.040000915527344,1192.9000244140625,59.36000061035156,55.59000015258789
2020-08-10,38289.76171875,41.54999923706055,1190.18994140625,59.06999969482422,56.130001068115234
2020-08-11,38703.58984375,41.619998931884766,1190.3399658203125,58.56999969482422,56.52000045776367
2020-08-12,38634.1015625,41.29999923706055,1190.8699951171875,58.29999923706055,56.310001373291016
2020-08-13,38615.62109375,41.29999923706055,1191.5,58.81999969482422,56.43000030517578
2020-08-14,38949.87890625,41.45000076293945,1188.68994140625,59.25,57.11000061035156
2020-08-17,39285.8515625,43.59000015258789,1190.3800048828125,58.77000045776367,57.68000030517578
2020-08-18,39087.3515625,44.83000183105469,1192.3299560546875,59.0,57.900001525878906
2020-08-19,39021.921875,44.86000061035156,1193.25,61.20000076293945,57.41999816894531
